회사명,거래소코드,회계년도,유동자산_연결,비유동자산_연결,유동부채_연결,비유동부채 _연결,자본금_연결,자본잉여금_연결,기타포괄손익누계액_연결,이익잉여금_연결,매출액_연결,매출원가_연결,매출총이익_연결,판관비_연결,영업손익_연결,금융수익_연결,기타이익_연결,기타손실_연결,법인세비용_연결,당기순이익_연결,총포괄손익_연결,OCF_연결,ICF_연결,FCF_연결,매출채권 및 기타유동채권_연결,현금및현금성자산_연결,유형자산_연결,자산_연결,부채_연결,자본_연결,감가상각비_연결,감가(주석)_연결,총자본증가율_연결,유형자산증가율_연결,비유동자산증가율_연결,유동자산증가율_연결,재고자산증가율_연결,매출액증가율_연결,매출액총이익률_연결,유동자산 대 비유동자산비율_연결,당좌자산구성비율_연결,비유동자산구성비율_연결,자기자본구성비율_연결,타인자본구성비율_연결,비유동비율_연결,비유동장기적합률_연결,유동비율_연결,당좌비율_연결,현금비율_연결,매출채권비율_연결,재고자산 대 순운전자본비율_연결,매출채권 대 매입채무비율_연결,매입채무 대 재고자산비율_연결,부채비율_연결,유동부채비율_연결,단기차입금 대 총차입금비율_연결,비유동부채비율_연결,비유동부채 대 순운전자본비율_연결,순운전자본비율_연결,차입금의존도_연결,차입금비율_연결,이자보상배율(이자비용)_연결,CASH FLOW 대 부채비율_연결,CASH FLOW 대 차입금비율_연결,CASH FLOW 대 매출액비율_연결,총자본회전률_연결,자기자본회전률_연결,매입채무회전률_연결,매입채무회전기간_연결,유동자산회전률_연결,당좌자산회전률_연결,재고자산회전률_연결,재고자산회전기간_연결,매출채권회전률_연결,매출채권회전기간_연결,비유동자산회전률_연결,유형자산회전율_연결,순운전자본회전률_연결,1회전기간_연결,종업원수_연결,재고자산_연결,매입채무 및 기타유동채무_연결,단기차입금_연결,장기차입금_연결,사채_연결,이자비용_연결
현대위아(주),011210,2015/12,3623317.0,3059815.0,1843110.0,1676837.0,135975.0,504169.0,55249.0,2584634.0,7884188.0,7043089.0,841100.0,340166.0,500934.0,24060.0,124880.0,180522.0,116459.0,326874.0,334658.0,626487.0,-874956.0,345288.0,1574710.0,584538.0,2322780.0,6683132.0,3519947.0,3163184.0,182603.95,182604.0,12.56,20.46,23.15,4.94,15.84,3.8,10.67,118.42,42.55,45.78,47.33,52.67,96.73,63.22,196.59,154.27,31.71,163.5,43.81,100.59,162.54,111.28,58.27,9.79,53.01,94.19,26.64,23.59,49.84,12.54,15.27,34.1,6.82,1.25,2.62,6.06,60.24,2.23,2.8,10.85,33.64,6.06,60.21,2.84,3.71,1.47,0.03,,779912.0,1536212.0,0.0,465206.0,957006.0,39935.0
현대위아(주),011210,2011/12,2695142.0,1557707.0,2160173.0,597233.0,128651.0,241245.0,14794.0,1067031.0,6392708.0,5809594.0,583115.0,265213.0,336771.0,6732.0,375.0,0.0,71199.0,240884.0,248993.0,152041.0,-259157.0,247451.0,1519049.0,349790.0,1223335.0,4252849.0,2757406.0,1495443.0,98514.01,98514.0,20.33,13.26,14.42,24.03,24.54,24.74,9.12,173.02,44.83,36.63,35.16,64.84,104.16,74.44,124.77,88.26,16.19,157.96,147.42,101.28,155.96,184.39,144.45,52.06,39.94,111.64,12.58,24.47,69.58,6.88,13.79,36.53,5.95,1.64,5.14,5.33,68.52,2.63,3.71,8.99,40.59,5.54,65.86,4.38,5.55,1.42,0.03,,788640.0,1478725.0,261714.0,120310.0,378514.0,48975.0
현대위아(주),011210,2013/12,2769033.0,2091422.0,1535457.0,1013737.0,128651.0,241245.0,15777.0,1868955.0,7091994.0,6271744.0,820250.0,291010.0,529240.0,26316.0,90479.0,91983.0,131206.0,425007.0,442007.0,529402.0,-508008.0,-38231.0,1373817.0,349000.0,1587907.0,4860455.0,2549194.0,2311261.0,126640.84,126641.0,6.27,13.61,17.19,-0.71,3.02,1.01,11.57,132.4,42.96,43.03,47.55,52.45,90.49,62.9,180.34,135.98,22.73,156.87,55.22,104.73,149.79,110.29,66.43,11.66,43.86,82.18,25.38,19.63,41.28,15.66,21.8,58.25,7.84,1.5,3.38,6.34,57.57,2.55,3.36,10.57,34.54,6.51,56.05,3.66,4.75,1.6,0.03,,681165.0,1319960.0,30786.0,314425.0,528399.0,33787.0
현대위아(주),011210,2012/12,2788776.0,1784713.0,1789978.0,901393.0,128651.0,241245.0,-1557.0,1464617.0,7021086.0,6197332.0,823755.0,284061.0,539694.0,14987.0,79546.0,55005.0,131711.0,424564.0,399540.0,582043.0,-527042.0,-35801.0,1532966.0,364909.0,1397713.0,4573489.0,2691371.0,1882118.0,112463.93,112464.0,7.54,14.25,14.57,3.47,-16.16,9.83,11.73,156.26,46.52,39.02,41.15,58.85,94.82,64.12,155.8,118.86,20.39,167.8,66.2,91.18,184.04,143.0,95.1,23.23,47.89,90.25,21.84,21.59,52.45,12.01,13.64,37.18,5.23,1.59,4.16,5.74,63.6,2.56,3.48,9.69,37.69,5.96,61.22,4.2,5.36,1.49,0.03,,661191.0,1436602.0,99295.0,259710.0,498206.0,44935.0
현대일렉트릭앤에너지시스템(주),267260,2017/12,1490453.0,604124.0,588831.0,465631.0,51029.0,925475.0,62923.0,15625.0,1449573.0,1254562.0,195011.0,132592.0,62419.0,43904.0,13886.0,28894.0,8087.0,14281.0,13098.0,-4439.0,-71599.0,108612.0,844977.0,241374.0,471562.0,2094577.0,1054463.0,1040114.0,,31656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357615.0,282728.0,90670.0,0.0,299750.0,14486.0
현대일렉트릭앤에너지시스템(주),267260,2018/12,1651652.0,674404.0,1123316.0,351441.0,101786.0,874149.0,63625.0,-173308.0,1940412.0,1787659.0,152753.0,253334.0,-100581.0,52806.0,20419.0,130988.0,-37440.0,-178926.0,-188246.0,-4027.0,-124697.0,261920.0,648099.0,376329.0,527967.0,2326056.0,1474757.0,851299.0,53387.0,53387.0,11.05,11.96,11.63,10.82,18.76,33.86,7.87,244.91,52.75,28.99,36.6,63.4,79.22,56.07,147.03,109.23,33.5,146.56,80.39,275.2,53.26,173.24,131.95,73.61,41.28,66.52,22.71,38.98,106.5,-3.91,-0.29,-0.47,-0.22,0.88,2.05,10.24,35.66,1.24,1.64,4.96,73.58,2.67,136.51,3.04,3.88,0.8,0.01,,424705.0,345602.0,356221.0,40000.0,199303.0,25714.0
현대일렉트릭앤에너지시스템(주),267260,2019/12,1484220.0,772255.0,1123767.0,432492.0,180236.0,901707.0,61155.0,-427893.0,1771134.0,1617777.0,153357.0,310051.0,-156694.0,42295.0,11068.0,173773.0,-69335.0,-264301.0,-257091.0,57543.0,-206215.0,-35786.0,485079.0,189725.0,516893.0,2256475.0,1556259.0,700216.0,35832.0,35832.0,-2.99,-2.1,14.51,-10.14,-7.99,-8.72,8.66,192.19,48.46,34.22,31.03,68.97,110.29,68.18,132.08,97.3,16.88,120.24,108.41,205.66,58.47,222.25,160.49,52.53,61.77,119.99,15.97,34.64,111.63,-4.66,1.72,3.42,1.51,0.77,2.28,7.79,46.85,1.13,1.53,4.34,84.03,3.24,112.55,2.45,3.39,0.66,0.01,,390771.0,417167.0,279992.0,221156.0,144646.0,33633.0
현대자동차(주),005380,2014/12,42527100.0,60703429.0,35179673.0,49424879.0,1488993.0,4134550.0,-1344826.0,54649863.0,89256319.0,70126276.0,19130043.0,11580057.0,7549986.0,881883.0,1039865.0,1308099.0,2301806.0,7649468.0,6600481.0,2120845.0,-6195010.0,4706977.0,7896679.0,7096513.0,22542259.0,147225117.0,84604552.0,62620565.0,2549897.0,2549897.0,10.35,5.03,10.91,12.87,4.87,2.23,21.43,70.06,23.85,41.23,42.53,57.47,96.94,54.18,120.89,99.8,20.17,50.56,100.95,53.26,94.93,135.11,56.18,30.47,78.93,672.68,4.99,36.86,86.66,25.15,1.97,3.07,1.87,0.64,1.5,12.97,28.14,2.23,2.72,12.32,29.63,24.67,14.79,1.55,4.06,1.21,0.06,,7417239.0,14967646.0,6825923.0,7430429.0,30302085.0,300247.0
현대자동차(주),005380,2016/12,47584006.0,79468319.0,43609793.0,62881557.0,1488993.0,4202597.0,-1223244.0,64361408.0,93649024.0,75959720.0,17689304.0,12495804.0,5193500.0,1111238.0,1177887.0,1226963.0,1587419.0,5719653.0,5975395.0,996964.0,-6311750.0,5691418.0,7933714.0,7890089.0,29405716.0,178835928.0,106491350.0,72344578.0,3358826.0,3358826.0,8.14,2.46,8.45,8.76,14.4,1.84,18.89,59.88,20.72,44.44,40.45,59.55,109.85,58.77,109.11,84.98,18.09,42.17,264.8,63.52,66.38,147.2,60.28,32.13,86.92,1582.24,2.22,41.07,101.52,19.08,1.05,1.53,1.2,0.54,1.35,13.31,27.41,2.05,2.62,9.5,38.44,21.03,17.36,1.23,3.22,1.06,0.04,,10523812.0,16245154.0,8760678.0,13389983.0,36456392.0,272133.0
현대자동차(주),005380,2012/12,33980119.0,48063464.0,32835699.0,40784540.0,1488993.0,4158988.0,-473373.0,39993230.0,84469721.0,64972145.0,19497576.0,11060629.0,8436947.0,969726.0,1231360.0,988336.0,2548853.0,9056277.0,7853547.0,5339686.0,-7199133.0,2572831.0,6394879.0,6759338.0,20739858.0,121537814.0,73620239.0,47917575.0,2523919.0,2523919.0,11.01,6.1,11.51,16.1,8.58,8.58,23.08,70.7,22.39,39.55,39.43,60.57,100.3,54.19,103.49,82.86,20.59,54.44,591.82,53.89,101.01,153.64,68.53,32.5,85.11,3563.77,0.94,37.22,94.4,19.77,6.43,10.47,5.61,0.73,1.91,12.51,29.18,2.67,3.36,12.98,28.11,22.43,16.27,1.85,4.19,1.31,0.07,,6772864.0,14572115.0,5902119.0,4142473.0,26370689.0,426698.0
현대자동차(주),005380,2017/12,48439726.0,78591710.0,43160709.0,60281391.0,1488993.0,4201214.0,-2278955.0,67332328.0,96376079.0,78798172.0,17577907.0,13003240.0,4574667.0,972943.0,1153744.0,1367471.0,-107850.0,4546400.0,3432152.0,3922421.0,-4744413.0,2181191.0,7203140.0,8821529.0,29827142.0,178199454.0,103442100.0,74757354.0,3529394.0,3529394.0,-0.36,1.43,-1.1,1.8,-2.32,2.91,18.24,61.63,21.41,44.1,41.95,58.05,105.13,58.2,112.23,88.41,20.44,37.34,194.73,59.19,63.07,138.37,57.73,32.03,80.64,1141.91,2.96,40.4,96.31,13.74,2.38,3.42,2.55,0.54,1.31,14.31,25.51,2.01,2.56,9.27,39.39,23.29,15.67,1.22,3.25,1.05,0.03,,10279904.0,16758522.0,9889661.0,12488137.0,36454192.0,333034.0
현대자동차(주),005380,2018/12,47143512.0,79010576.0,49438414.0,57321328.0,1488993.0,4201214.0,-3051076.0,66490082.0,96812609.0,81670479.0,15142130.0,12719965.0,2422165.0,823499.0,967281.0,1487037.0,884563.0,1645019.0,648637.0,3764265.0,-2415064.0,-880782.0,7206146.0,9113625.0,30545608.0,180655752.0,106759742.0,73896010.0,3761469.0,3761469.0,1.38,2.41,0.53,-2.68,4.23,0.45,15.64,59.67,20.16,43.74,40.9,59.1,106.92,60.21,95.36,73.68,18.43,33.56,0.0,46.97,71.45,144.47,66.9,35.96,77.57,0.0,-1.27,40.57,99.19,7.89,3.6,5.24,3.97,0.54,1.3,13.69,26.65,2.03,2.6,9.22,39.58,26.05,14.01,1.23,3.21,1.03,0.04,,10714858.0,17302429.0,12249850.0,9985250.0,36956114.0,307070.0
현대자동차(주),005380,2011/12,29268662.0,43101184.0,33163508.0,35988765.0,1488993.0,4114010.0,375281.0,32263528.0,77797895.0,58902023.0,18895872.0,10903730.0,8075477.0,747546.0,0.0,0.0,2342247.0,8104863.0,7853204.0,4132119.0,-7116095.0,3108804.0,6396285.0,6231946.0,19548048.0,109479975.0,69152273.0,40327702.0,2334757.0,2334757.0,15.59,5.58,19.86,13.49,13.59,16.14,24.29,67.91,21.04,39.37,36.84,63.16,106.88,56.48,88.26,69.45,18.79,61.65,0.0,57.69,106.87,171.48,82.24,37.37,89.24,0.0,-3.56,39.62,107.57,15.78,6.15,9.81,5.47,0.76,2.13,11.95,30.54,2.83,3.59,13.27,27.51,22.11,16.51,1.97,4.09,1.3,0.07,,6237752.0,12485558.0,7650084.0,3484127.0,23654325.0,511617.0
현대자동차(주),005380,2015/12,43751933.0,73279613.0,41213520.0,57273025.0,1488993.0,3520395.0,-1431821.0,60035088.0,91958736.0,73701296.0,18257440.0,11899534.0,6357906.0,831376.0,1255105.0,1202237.0,1950208.0,6509165.0,6500184.0,1248415.0,-8060288.0,7213667.0,8614870.0,7331463.0,28698927.0,165367946.0,98486545.0,66881401.0,2794034.0,2794034.0,12.32,27.31,20.72,2.88,24.02,3.03,19.85,59.71,20.89,44.31,40.44,59.56,109.57,59.02,106.16,83.84,17.79,48.57,362.39,63.1,76.98,147.26,61.62,31.07,85.63,2256.25,1.54,39.27,97.09,24.53,1.71,2.59,1.83,0.59,1.42,13.02,28.03,2.13,2.64,11.07,32.98,22.38,16.31,1.37,3.59,1.13,0.05,,9198999.0,16460255.0,8944608.0,8552622.0,36207504.0,259210.0
현대자동차(주),005380,2013/12,37677514.0,54730358.0,31919682.0,44919008.0,1488993.0,4130668.0,-834036.0,48274239.0,87307636.0,67859491.0,19448145.0,11132648.0,8315497.0,805261.0,1138001.0,1066453.0,2703209.0,8993497.0,8877856.0,1208466.0,-6620732.0,5715450.0,6966585.0,6872430.0,21462587.0,133421479.0,76838690.0,56582789.0,2551338.0,2551338.0,9.78,3.48,13.87,10.88,4.43,3.36,22.28,68.84,22.94,41.02,42.41,57.59,96.73,53.92,118.04,95.88,21.53,49.28,122.84,51.84,95.05,135.8,56.41,29.15,79.39,780.14,4.32,35.97,84.81,24.37,4.26,6.82,3.75,0.68,1.67,12.87,28.35,2.44,3.02,12.61,28.94,24.35,14.99,1.7,4.14,1.28,0.06,,7073116.0,14624921.0,5292798.0,4666030.0,29322780.0,341192.0
현대자동차(주),005380,2019/12,45904673.0,86348921.0,53314096.0,64832370.0,1488993.0,4197015.0,-2353022.0,68249633.0,105746422.0,88091409.0,17655013.0,14049508.0,3605505.0,827120.0,1120958.0,1457425.0,978120.0,3185646.0,3816867.0,419784.0,-5929184.0,4874926.0,7245058.0,8681971.0,32831524.0,194512220.0,118146466.0,76365754.0,3831872.0,3831872.0,7.67,7.48,9.29,-2.63,8.86,9.23,16.7,53.16,17.6,44.39,39.26,60.74,113.07,61.15,86.1,64.22,16.28,30.12,0.0,45.81,65.75,154.71,69.81,34.67,84.9,0.0,-3.81,42.23,107.56,11.37,1.77,2.55,1.98,0.56,1.41,13.8,26.45,2.27,2.99,9.45,38.62,29.75,12.27,1.28,3.34,1.08,0.04,,11663848.0,18376138.0,12570693.0,11217088.0,41805814.0,316979.0
현대제철(주),004020,2018/12,8769003.0,24535915.0,6702510.0,9579273.0,667229.0,3914481.0,682780.0,11560630.0,20780382.0,18708282.0,2072099.0,1046010.0,1026089.0,147180.0,192576.0,364923.0,161851.0,407959.0,87679.0,1575279.0,-1164792.0,-418532.0,2677283.0,762113.0,20784606.0,33304917.0,16281783.0,17023134.0,1590712.79,1590713.0,-0.21,-2.6,-3.82,11.52,20.04,8.42,9.97,35.74,11.56,73.67,51.11,48.89,144.13,92.23,130.83,57.43,11.37,53.04,238.06,183.54,28.9,95.65,39.37,27.04,56.27,463.55,6.2,33.89,66.3,3.14,10.12,14.6,7.93,0.62,1.22,15.53,23.51,2.5,5.46,4.61,79.2,7.9,46.19,0.83,0.99,1.38,0.01,,4919470.0,3428541.0,986187.0,4080149.0,4153838.0,326528.0
현대제철(주),004020,2014/12,6120638.0,22813162.0,5885585.0,9233426.0,582749.0,2869623.0,992191.0,9191935.0,16762360.0,14441612.0,2320748.0,829609.0,1491138.0,215284.0,113084.0,104560.0,316456.0,782295.0,508044.0,1936559.0,-1131402.0,-875420.0,2165675.0,695484.0,19572285.0,28933799.0,15119012.0,13814788.0,1188572.31,1188572.0,-1.99,-0.17,-1.48,-3.81,-7.68,23.87,13.84,26.83,10.94,78.85,47.75,52.25,165.14,98.98,103.99,53.8,11.82,72.28,1256.73,262.19,27.57,109.44,42.6,30.26,66.84,3928.25,0.81,42.34,88.67,3.55,8.53,10.53,7.7,0.57,1.23,19.84,18.4,2.69,5.3,5.45,67.0,7.85,46.48,0.73,0.86,1.35,0.01,,2953973.0,1982399.0,1866156.0,3951602.0,4591034.0,420052.0
현대제철(주),004020,2016/12,6794974.0,25594298.0,6813115.0,9212518.0,667229.0,3914353.0,1069449.0,10548493.0,16691512.0,14230770.0,2460742.0,1015740.0,1445002.0,173529.0,186196.0,214324.0,296251.0,833979.0,895109.0,2916568.0,-1975837.0,-1016928.0,2376390.0,737222.0,21645221.0,32389272.0,16025633.0,16363639.0,1387768.72,1387769.0,1.42,1.1,1.28,1.92,3.67,3.47,14.74,26.55,10.46,79.02,50.52,49.48,156.41,100.07,99.73,49.72,10.82,68.09,0.0,199.28,34.17,97.93,41.64,30.78,56.3,0.0,-0.06,37.27,73.77,4.58,18.66,24.78,17.92,0.52,1.05,15.71,23.23,2.48,4.93,4.99,73.2,7.39,49.36,0.66,0.78,1.24,0.01,,3407724.0,2944968.0,1105520.0,4285665.0,4070640.0,315283.0
현대제철(주),004020,2017/12,7863496.0,25510329.0,6707218.0,9631084.0,667229.0,3914481.0,985196.0,11277740.0,19165964.0,16733488.0,2432476.0,1064925.0,1367550.0,281846.0,191264.0,274345.0,353744.0,727540.0,648685.0,1719769.0,-1234243.0,-450344.0,2717075.0,770652.0,21339293.0,33373825.0,16338302.0,17035523.0,1504261.68,1504262.0,3.04,-1.41,-0.33,15.73,20.26,14.82,12.69,30.82,11.28,76.44,51.04,48.96,149.75,95.66,117.24,56.14,11.49,64.67,354.43,211.14,30.63,95.91,39.37,26.58,56.54,832.94,3.46,34.61,67.79,4.44,14.19,20.07,12.1,0.58,1.15,15.84,23.04,2.62,5.36,5.11,71.47,7.71,47.33,0.75,0.89,1.36,0.01,,4098233.0,3390874.0,886344.0,4449665.0,4030008.0,307754.0
현대제철(주),004020,2019/12,9578738.0,24787595.0,6420343.0,10712249.0,667229.0,3914481.0,957437.0,11488336.0,20512590.0,19115158.0,1397433.0,1066135.0,331298.0,160186.0,213786.0,217738.0,26037.0,25613.0,309963.0,626356.0,-1162877.0,690692.0,2773558.0,915767.0,20563303.0,34366333.0,17132592.0,17233740.0,1547772.27,1547772.0,3.19,-1.06,1.03,9.23,10.08,-1.29,6.81,38.64,12.11,72.13,50.15,49.85,143.83,88.7,149.19,64.84,14.26,47.57,171.47,216.16,22.01,99.41,37.25,23.51,62.16,339.17,9.19,35.55,70.89,1.02,6.43,9.01,5.37,0.61,1.2,15.7,23.25,2.24,5.12,3.97,91.95,7.91,46.13,0.83,0.99,1.3,0.01,,5415552.0,3352893.0,727201.0,4896620.0,4405751.0,323887.0
현대제철(주),004020,2013/12,6363352.0,23156923.0,6496106.0,9659487.0,582749.0,2869623.0,1229267.0,8520651.0,13532755.0,12184029.0,1348726.0,586123.0,762603.0,299381.0,131096.0,105010.0,72970.0,709399.0,699058.0,643957.0,-1946700.0,1143770.0,2168656.0,765366.0,19604847.0,29520275.0,16155592.0,13364683.0,714481.45,714481.0,28.62,30.86,32.59,15.98,37.0,-4.34,9.97,27.48,10.72,78.44,45.27,54.73,173.27,100.58,97.96,48.7,11.78,66.68,0.0,243.71,27.36,120.88,48.61,30.8,72.28,0.0,-0.45,43.99,97.18,3.02,8.7,10.83,10.39,0.52,1.17,17.93,20.36,2.28,4.29,4.89,74.64,6.61,55.21,0.67,0.78,1.11,0.01,,3199562.0,2333926.0,2711512.0,4311920.0,4675355.0,252552.0
현대제철(주),004020,2012/12,5486599.0,17464788.0,6121675.0,6998785.0,426572.0,319865.0,1230623.0,7871053.0,14146369.0,12729923.0,1416446.0,544630.0,871816.0,438005.0,83623.0,87969.0,134254.0,796397.0,754207.0,2168301.0,-2650648.0,374710.0,2026858.0,878851.0,14981995.0,22951387.0,13120460.0,9830927.0,721151.72,721152.0,5.39,17.91,15.22,-17.11,-8.99,-7.29,10.01,31.42,13.73,76.09,42.83,57.17,177.65,103.77,89.63,51.48,14.36,83.94,0.0,309.11,27.16,133.46,62.27,37.5,71.19,0.0,-2.77,44.97,105.0,2.52,11.32,14.39,10.5,0.63,1.49,19.45,18.77,2.34,3.93,5.77,63.23,6.31,57.82,0.87,1.02,1.15,0.01,,2335385.0,2132197.0,2206169.0,3335918.0,3115066.0,346189.0
현대제철(주),004020,2015/12,6666848.0,25269586.0,6657441.0,9758994.0,667229.0,3921954.0,1040932.0,9794919.0,16132513.0,13701874.0,2430638.0,966497.0,1464142.0,117332.0,158270.0,222179.0,187561.0,739167.0,743947.0,3065579.0,-2194647.0,-746236.0,2256838.0,820293.0,21410718.0,31936434.0,16416435.0,15519999.0,1273546.21,1273546.0,10.38,9.39,10.77,8.92,11.28,-3.76,15.07,26.38,10.58,79.12,48.6,51.4,162.82,99.96,100.14,50.76,12.32,66.76,34944.3,228.52,29.21,105.78,42.9,30.51,62.88,103741.55,0.03,40.51,83.35,3.77,15.24,19.33,15.5,0.53,1.1,18.18,20.08,2.52,4.93,5.17,70.6,7.45,48.98,0.67,0.79,1.27,0.01,,3287219.0,2553761.0,1893485.0,4409825.0,4579221.0,388536.0
현대제철(주),004020,2011/12,6618772.0,15157937.0,6379824.0,6278022.0,426572.0,319865.0,1248337.0,7141276.0,15259549.0,13445882.0,1813666.0,539161.0,1304161.0,203812.0,0.0,0.0,161953.0,747140.0,715344.0,801652.0,-1866858.0,1038504.0,2541264.0,987040.0,12705873.0,21776708.0,12657846.0,9118862.0,702636.66,702637.0,9.55,9.53,9.05,10.72,12.09,49.09,11.89,43.67,18.61,69.61,41.87,58.13,166.23,98.45,103.75,63.52,15.47,98.25,1073.89,307.26,31.98,138.81,69.96,43.25,68.85,2627.36,1.1,46.63,111.35,3.23,1.01,1.26,0.84,0.73,1.74,16.63,21.95,2.42,3.94,6.29,58.07,6.55,55.76,1.05,1.26,1.24,0.01,,2566039.0,1892371.0,3131499.0,2896953.0,2865990.0,403412.0
현대중공업(주),329180,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현대코퍼레이션(주),011760,2019/12,851565.0,593029.0,675411.0,427428.0,66145.0,0.0,113588.0,433542.0,4263355.0,4142554.0,120801.0,77281.0,43520.0,22267.0,78615.0,96277.0,307.0,16440.0,43193.0,140579.0,-329918.0,270476.0,454091.0,162921.0,17156.0,1444594.0,1102839.0,341755.0,4769.0,4769.0,31.55,65.77,175.76,-3.57,-32.75,-9.56,2.83,143.6,45.61,41.05,23.66,76.34,173.52,77.1,126.08,97.56,24.12,225.67,109.36,135.32,166.76,322.7,197.63,40.72,125.07,242.64,12.19,44.23,186.97,3.14,4.48,7.73,1.16,3.35,13.16,13.21,27.63,4.92,6.79,17.8,20.51,9.53,38.31,10.55,310.01,2.72,0.03,,192637.0,381494.0,256518.0,309626.0,59793.0,13843.0
현대코퍼레이션(주),011760,2017/12,993107.0,265822.0,847415.0,48711.0,66145.0,0.0,125695.0,442930.0,4305955.0,4196021.0,109935.0,75948.0,33987.0,35058.0,67923.0,103005.0,-15109.0,25143.0,-58931.0,48534.0,17870.0,-94544.0,548686.0,158314.0,3434.0,1258929.0,896126.0,362804.0,3190.0,3190.0,-16.86,-23.0,-30.87,-12.09,-16.55,21.0,2.55,373.6,59.86,21.11,28.82,71.18,73.27,64.6,117.19,88.93,18.68,215.54,164.39,129.39,166.58,247.0,233.57,98.6,13.43,33.43,11.57,27.16,94.26,4.69,5.33,13.97,1.11,3.11,10.82,10.19,35.82,4.06,5.4,16.36,22.31,7.98,45.77,13.24,1090.8,2.16,0.03,,239509.0,469150.0,337191.0,4786.0,0.0,7253.0
현대코퍼레이션(주),011760,2018/12,883115.0,215056.0,729597.0,62648.0,66145.0,0.0,85888.0,425743.0,4714008.0,4587360.0,126648.0,76147.0,50501.0,29153.0,55211.0,113183.0,4847.0,-8651.0,-49282.0,-41849.0,-28112.0,-8107.0,480165.0,81269.0,10349.0,1098171.0,792245.0,305926.0,2474.0,2474.0,-12.77,201.33,-19.1,-11.08,19.6,9.48,2.69,410.64,54.33,19.58,27.86,72.14,70.3,58.35,121.04,81.78,11.14,160.68,186.59,141.95,113.2,258.97,238.49,89.91,20.48,40.81,13.98,31.27,112.26,4.06,0.42,0.97,0.07,4.0,14.1,13.04,28.0,5.03,6.98,17.93,20.36,9.65,37.81,19.61,684.0,2.73,0.03,,286453.0,385206.0,308780.0,4786.0,29875.0,12443.0
현대코퍼레이션(주),011760,2016/12,1129661.0,384523.0,1009476.0,71758.0,66145.0,0.0,207944.0,426161.0,3558767.0,3452133.0,106634.0,76152.0,30482.0,41048.0,141342.0,146757.0,13284.0,8067.0,-39950.0,47005.0,-29736.0,103608.0,586514.0,193586.0,4461.0,1514184.0,1081234.0,432950.0,8564.0,8564.0,0.68,-15.13,-13.77,6.77,-15.88,-16.5,3.0,293.78,55.65,25.39,28.59,71.41,88.81,76.19,111.91,83.48,19.18,196.38,238.79,126.32,155.47,249.74,233.16,98.89,16.57,59.71,7.94,28.46,99.53,4.22,5.63,14.14,1.71,2.36,7.71,7.81,46.72,3.25,4.56,11.33,32.21,6.59,55.41,8.57,732.51,1.73,0.02,,286994.0,522446.0,422850.0,4786.0,0.0,7223.0
현대코퍼레이션(주),011760,2013/12,1225562.0,492569.0,1017470.0,106278.0,111649.0,0.0,228688.0,272299.0,5082502.0,4959485.0,123016.0,101060.0,21956.0,27744.0,243184.0,155019.0,13601.0,108246.0,192946.0,77567.0,44383.0,-179969.0,641637.0,254857.0,3762.0,1718131.0,1123747.0,594383.0,11709.0,11709.0,-10.27,-91.38,1.77,-14.34,4.7,-7.06,2.42,248.81,59.08,28.67,34.59,65.41,82.87,70.3,120.45,99.77,25.05,299.11,101.13,126.21,236.99,189.06,171.18,92.0,17.88,51.07,12.11,23.73,68.58,1.37,4.7,12.94,1.04,2.8,10.12,8.87,41.14,3.83,4.53,24.71,14.77,7.2,50.69,10.41,214.44,2.02,0.04,,210435.0,552200.0,328847.0,32613.0,0.0,15995.0
현대코퍼레이션(주),011760,2011/12,1557566.0,521479.0,1523432.0,169439.0,111649.0,0.0,156900.0,134744.0,5448882.0,5310450.0,138432.0,85608.0,52628.0,43288.0,0.0,0.0,17959.0,41906.0,195203.0,71667.0,44397.0,79875.0,802757.0,355612.0,51531.0,2079045.0,1692870.0,386174.0,9108.0,9108.0,29.02,-2.74,70.9,19.23,-32.37,45.89,2.54,298.68,62.33,25.08,18.57,81.43,135.04,93.86,102.24,85.07,23.34,286.81,766.41,112.35,255.28,438.37,394.49,82.66,43.88,496.39,1.64,32.54,175.17,2.57,-0.62,-1.55,-0.19,2.95,18.7,8.24,44.31,3.81,4.92,16.81,21.72,7.84,46.56,13.18,104.27,1.91,0.04,,261608.0,760383.0,510066.0,67391.0,49884.0,20487.0
현대코퍼레이션(주),011760,2014/12,1433085.0,493576.0,1146017.0,113621.0,111649.0,0.0,279919.0,293601.0,5366815.0,5241249.0,125566.0,86658.0,38908.0,24591.0,104990.0,101762.0,17098.0,33858.0,83803.0,-60350.0,75780.0,39107.0,793408.0,305562.0,5084.0,1926660.0,1259639.0,667022.0,13569.0,13569.0,12.14,35.15,0.2,16.93,27.05,5.59,2.34,290.35,60.5,25.62,34.62,65.38,74.0,63.23,125.05,101.72,26.66,289.36,93.13,134.07,215.82,188.85,171.81,96.78,17.03,39.58,14.9,23.85,68.89,6.11,0.68,1.87,0.16,2.94,8.51,9.98,36.58,4.04,4.92,22.46,16.25,7.65,47.71,10.88,1213.37,2.23,0.04,,267359.0,624783.0,437270.0,14786.0,0.0,6366.0
